market,interval,snapshot0,snapshot1,listing_id,init_u,reopened
buenos-aires,1,2025-09-27,2025-11-27,1193867986626271452,4,0
buenos-aires,1,2025-09-27,2025-11-27,1196419643449090495,3,0
buenos-aires,1,2025-09-27,2025-11-27,1197276113568025842,31,1
buenos-aires,1,2025-09-27,2025-11-27,1198059288507476403,14,0
buenos-aires,1,2025-09-27,2025-11-27,1199241853009297032,29,2
buenos-aires,1,2025-09-27,2025-11-27,1203639973157895446,11,4
buenos-aires,1,2025-09-27,2025-11-27,1208834075935470107,6,1
buenos-aires,1,2025-09-27,2025-11-27,1209532775524477242,12,0
buenos-aires,1,2025-09-27,2025-11-27,1213088609513323712,5,3
buenos-aires,1,2025-09-27,2025-11-27,1213092728367291362,6,1
buenos-aires,1,2025-09-27,2025-11-27,1215561735299367014,2,0
buenos-aires,1,2025-09-27,2025-11-27,1216087234802486528,10,6
buenos-aires,1,2025-09-27,2025-11-27,1218136662582641921,22,4
buenos-aires,1,2025-09-27,2025-11-27,1219465718416447678,95,7
buenos-aires,1,2025-09-27,2025-11-27,1220174264133150740,6,0
buenos-aires,1,2025-09-27,2025-11-27,1224929555857891813,8,3
buenos-aires,1,2025-09-27,2025-11-27,1225310330731202613,18,0
buenos-aires,1,2025-09-27,2025-11-27,1226970219229295330,22,14
buenos-aires,1,2025-09-27,2025-11-27,1230427499575041092,18,4
buenos-aires,1,2025-09-27,2025-11-27,1230431409367363898,23,0
buenos-aires,1,2025-09-27,2025-11-27,1234055541565359190,9,0
buenos-aires,1,2025-09-27,2025-11-27,1236493912917107540,6,0
buenos-aires,1,2025-09-27,2025-11-27,1237057451636890017,8,0
buenos-aires,1,2025-09-27,2025-11-27,1240005464113449752,10,0
buenos-aires,1,2025-09-27,2025-11-27,1242011744997231174,11,0
buenos-aires,1,2025-09-27,2025-11-27,1244815299235979923,4,0
buenos-aires,1,2025-09-27,2025-11-27,1246024283954167337,1,1
buenos-aires,1,2025-09-27,2025-11-27,1248113041826383965,16,3
buenos-aires,1,2025-09-27,2025-11-27,1249493959866106119,2,0
buenos-aires,1,2025-09-27,2025-11-27,1250077427121459042,4,0
buenos-aires,1,2025-09-27,2025-11-27,1251435003031372718,7,7
buenos-aires,1,2025-09-27,2025-11-27,1253706244210557970,25,1
buenos-aires,1,2025-09-27,2025-11-27,1254276201053330986,17,1
buenos-aires,1,2025-09-27,2025-11-27,1255296021567440318,27,1
buenos-aires,1,2025-09-27,2025-11-27,1261751792723179285,59,2
buenos-aires,1,2025-09-27,2025-11-27,1263405752485254043,26,0
buenos-aires,1,2025-09-27,2025-11-27,1264671017636391623,14,0
buenos-aires,1,2025-09-27,2025-11-27,1273278820427755618,2,0
buenos-aires,1,2025-09-27,2025-11-27,1274246155929772283,9,0
buenos-aires,1,2025-09-27,2025-11-27,1274941120441396820,26,0
buenos-aires,1,2025-09-27,2025-11-27,1276117835776209152,12,0
buenos-aires,1,2025-09-27,2025-11-27,1279111505713713445,12,0
buenos-aires,1,2025-09-27,2025-11-27,1282742875706303583,4,0
buenos-aires,1,2025-09-27,2025-11-27,1283617867147900847,2,0
buenos-aires,1,2025-09-27,2025-11-27,1285373622182062999,12,2
buenos-aires,1,2025-09-27,2025-11-27,1288533831746051233,7,0
buenos-aires,1,2025-09-27,2025-11-27,1290355489165073240,4,0
buenos-aires,1,2025-09-27,2025-11-27,1291181825762313589,4,0
buenos-aires,1,2025-09-27,2025-11-27,1293657891390262950,15,3
buenos-aires,1,2025-09-27,2025-11-27,1303676286902546625,3,1
buenos-aires,1,2025-09-27,2025-11-27,1304874878350258025,5,5
buenos-aires,1,2025-09-27,2025-11-27,1305156094210289754,7,0
buenos-aires,1,2025-09-27,2025-11-27,1313916387601648171,83,2
buenos-aires,1,2025-09-27,2025-11-27,1314728836673032480,4,0
buenos-aires,1,2025-09-27,2025-11-27,1315275864104761049,3,0
buenos-aires,1,2025-09-27,2025-11-27,1317428911602850183,17,1
buenos-aires,1,2025-09-27,2025-11-27,1318894429898920475,5,0
buenos-aires,1,2025-09-27,2025-11-27,1320481951915555576,4,3
buenos-aires,1,2025-09-27,2025-11-27,1325457675333062274,20,0
buenos-aires,1,2025-09-27,2025-11-27,1330380589846954567,22,5
buenos-aires,1,2025-09-27,2025-11-27,1332652249326015668,36,2
buenos-aires,1,2025-09-27,2025-11-27,1334011763536722145,21,0
buenos-aires,1,2025-09-27,2025-11-27,1334693085366082396,29,0
buenos-aires,1,2025-09-27,2025-11-27,1340697583051688865,10,0
buenos-aires,1,2025-09-27,2025-11-27,1343485903282339869,18,0
buenos-aires,1,2025-09-27,2025-11-27,1343680136487839355,15,0
buenos-aires,1,2025-09-27,2025-11-27,1344219500014774982,4,0
buenos-aires,1,2025-09-27,2025-11-27,1347342929280359627,4,0
buenos-aires,1,2025-09-27,2025-11-27,1348051791342235400,5,0
buenos-aires,1,2025-09-27,2025-11-27,1350103865506042745,28,2
buenos-aires,1,2025-09-27,2025-11-27,1350811770064195710,3,0
buenos-aires,1,2025-09-27,2025-11-27,1355223520731904975,4,0
buenos-aires,1,2025-09-27,2025-11-27,1356456734294015941,6,0
buenos-aires,1,2025-09-27,2025-11-27,1358161050284651026,8,0
buenos-aires,1,2025-09-27,2025-11-27,1360976884144792758,39,0
buenos-aires,1,2025-09-27,2025-11-27,1363956203327533418,55,1
buenos-aires,1,2025-09-27,2025-11-27,1364666644755961671,5,0
buenos-aires,1,2025-09-27,2025-11-27,1368874168005342221,1,0
buenos-aires,1,2025-09-27,2025-11-27,1371050228885021417,10,4
buenos-aires,1,2025-09-27,2025-11-27,1384239106980684843,14,0
buenos-aires,1,2025-09-27,2025-11-27,1384810648173925760,7,0
buenos-aires,1,2025-09-27,2025-11-27,1388574921577415935,9,0
buenos-aires,1,2025-09-27,2025-11-27,1394281791196992560,4,0
buenos-aires,1,2025-09-27,2025-11-27,1394919566546515920,5,2
buenos-aires,1,2025-09-27,2025-11-27,1398876309470127088,4,0
buenos-aires,1,2025-09-27,2025-11-27,1399491056025355153,3,0
buenos-aires,1,2025-09-27,2025-11-27,1413563268757465563,6,0
buenos-aires,1,2025-09-27,2025-11-27,1414648600179776831,5,0
buenos-aires,1,2025-09-27,2025-11-27,1415445825608056181,3,0
buenos-aires,1,2025-09-27,2025-11-27,1416005687345774019,2,0
buenos-aires,1,2025-09-27,2025-11-27,1420298671393916129,2,0
buenos-aires,1,2025-09-27,2025-11-27,1421859294131447374,8,0
buenos-aires,1,2025-09-27,2025-11-27,1424280191525722539,22,1
buenos-aires,1,2025-09-27,2025-11-27,1431265800174023125,1,0
buenos-aires,1,2025-09-27,2025-11-27,1433320021405237496,8,0
buenos-aires,1,2025-09-27,2025-11-27,1434096252866127485,9,0
buenos-aires,1,2025-09-27,2025-11-27,1446577712152734007,33,0
buenos-aires,1,2025-09-27,2025-11-27,1449456659935234407,48,0
buenos-aires,1,2025-09-27,2025-11-27,1450312418718355365,4,0
buenos-aires,1,2025-09-27,2025-11-27,1452871834601561764,13,0
buenos-aires,1,2025-09-27,2025-11-27,1453872945766572170,4,0
buenos-aires,1,2025-09-27,2025-11-27,1456604904586153429,7,1
buenos-aires,1,2025-09-27,2025-11-27,1458114980462664120,24,5
buenos-aires,1,2025-09-27,2025-11-27,1463079524498370279,11,0
buenos-aires,1,2025-09-27,2025-11-27,1466081056033762488,4,4
buenos-aires,1,2025-09-27,2025-11-27,1466167587460620247,3,0
buenos-aires,1,2025-09-27,2025-11-27,1466226215486713275,2,0
buenos-aires,1,2025-09-27,2025-11-27,1467370094865480263,13,0
buenos-aires,1,2025-09-27,2025-11-27,1470522050373443007,2,0
buenos-aires,1,2025-09-27,2025-11-27,1471796615791223236,8,0
buenos-aires,1,2025-09-27,2025-11-27,1479675087447547970,50,2
buenos-aires,1,2025-09-27,2025-11-27,1482558133756466444,8,0
buenos-aires,1,2025-09-27,2025-11-27,1483609301309033333,2,2
buenos-aires,1,2025-09-27,2025-11-27,1486303424614686403,3,0
buenos-aires,1,2025-09-27,2025-11-27,1486921145018957192,19,0
buenos-aires,1,2025-09-27,2025-11-27,1496351938064603413,5,0
buenos-aires,1,2025-09-27,2025-11-27,1506511378272693361,3,0
buenos-aires,1,2025-09-27,2025-11-27,1507992739196449457,4,2
buenos-aires,1,2025-09-27,2025-11-27,1518168585915521862,21,0
buenos-aires,2,2025-11-27,2026-03-30,801408,10,4
buenos-aires,2,2025-11-27,2026-03-30,848646,7,0
buenos-aires,2,2025-11-27,2026-03-30,874540,6,3
buenos-aires,2,2025-11-27,2026-03-30,1086446,7,0
buenos-aires,2,2025-11-27,2026-03-30,2244037,8,4
buenos-aires,2,2025-11-27,2026-03-30,3476723,8,0
buenos-aires,2,2025-11-27,2026-03-30,12754901,2,0
buenos-aires,2,2025-11-27,2026-03-30,12833940,6,0
buenos-aires,2,2025-11-27,2026-03-30,16488637,9,0
buenos-aires,2,2025-11-27,2026-03-30,19380191,3,3
buenos-aires,2,2025-11-27,2026-03-30,19435232,2,0
buenos-aires,2,2025-11-27,2026-03-30,24246506,17,0
buenos-aires,2,2025-11-27,2026-03-30,26818561,1,1
buenos-aires,2,2025-11-27,2026-03-30,27734138,3,2
buenos-aires,2,2025-11-27,2026-03-30,29735325,6,0
buenos-aires,2,2025-11-27,2026-03-30,30404912,30,0
buenos-aires,2,2025-11-27,2026-03-30,32464359,4,0
buenos-aires,2,2025-11-27,2026-03-30,35278303,3,0
buenos-aires,2,2025-11-27,2026-03-30,36000598,70,1
buenos-aires,2,2025-11-27,2026-03-30,37863226,10,3
buenos-aires,2,2025-11-27,2026-03-30,38572043,13,0
buenos-aires,2,2025-11-27,2026-03-30,40881237,3,3
buenos-aires,2,2025-11-27,2026-03-30,40881282,3,3
buenos-aires,2,2025-11-27,2026-03-30,45302018,4,0
buenos-aires,2,2025-11-27,2026-03-30,50765677,2,2
buenos-aires,2,2025-11-27,2026-03-30,51925810,4,0
buenos-aires,2,2025-11-27,2026-03-30,52590777,4,0
buenos-aires,2,2025-11-27,2026-03-30,52671852,17,9
buenos-aires,2,2025-11-27,2026-03-30,52797641,3,3
buenos-aires,2,2025-11-27,2026-03-30,53734139,15,0
buenos-aires,2,2025-11-27,2026-03-30,548562218026245461,14,4
buenos-aires,2,2025-11-27,2026-03-30,566788553013449224,11,0
buenos-aires,2,2025-11-27,2026-03-30,573860810097175599,1,1
buenos-aires,2,2025-11-27,2026-03-30,595475964843445188,8,0
buenos-aires,2,2025-11-27,2026-03-30,597584479788325679,5,0
buenos-aires,2,2025-11-27,2026-03-30,635566499544924031,1,1
buenos-aires,2,2025-11-27,2026-03-30,645004579133935140,1,0
buenos-aires,2,2025-11-27,2026-03-30,677494862430033787,20,7
buenos-aires,2,2025-11-27,2026-03-30,715780788726844346,6,1
buenos-aires,2,2025-11-27,2026-03-30,720901363015525335,2,0
buenos-aires,2,2025-11-27,2026-03-30,734006779030012272,8,0
buenos-aires,2,2025-11-27,2026-03-30,735677606281473328,7,0
buenos-aires,2,2025-11-27,2026-03-30,740496596979210050,19,13
buenos-aires,2,2025-11-27,2026-03-30,757995951742119483,12,6
buenos-aires,2,2025-11-27,2026-03-30,794811884643728581,36,27
buenos-aires,2,2025-11-27,2026-03-30,800630130821345520,1,0
buenos-aires,2,2025-11-27,2026-03-30,804387883259799031,8,0
buenos-aires,2,2025-11-27,2026-03-30,808744459948303717,2,0
buenos-aires,2,2025-11-27,2026-03-30,810295041195096453,5,1
buenos-aires,2,2025-11-27,2026-03-30,816546548988272520,3,0
buenos-aires,2,2025-11-27,2026-03-30,816698122524699973,4,0
buenos-aires,2,2025-11-27,2026-03-30,816730486847461800,19,3
buenos-aires,2,2025-11-27,2026-03-30,817391080987213029,3,0
buenos-aires,2,2025-11-27,2026-03-30,870136006635543451,14,2
buenos-aires,2,2025-11-27,2026-03-30,877440048388470114,1,0
buenos-aires,2,2025-11-27,2026-03-30,891444743446281066,3,0
buenos-aires,2,2025-11-27,2026-03-30,901501342068033893,9,9
buenos-aires,2,2025-11-27,2026-03-30,903069276663378977,6,6
buenos-aires,2,2025-11-27,2026-03-30,926165230774369532,8,3
buenos-aires,2,2025-11-27,2026-03-30,926679572997455188,1,0
buenos-aires,2,2025-11-27,2026-03-30,930417690983173871,14,14
buenos-aires,2,2025-11-27,2026-03-30,932496867300939639,41,0
buenos-aires,2,2025-11-27,2026-03-30,932807660938106798,1,0
buenos-aires,2,2025-11-27,2026-03-30,952173831174230218,10,0
buenos-aires,2,2025-11-27,2026-03-30,952294178900528567,5,2
buenos-aires,2,2025-11-27,2026-03-30,969515925231252694,5,2
buenos-aires,2,2025-11-27,2026-03-30,977355950062456425,1,0
buenos-aires,2,2025-11-27,2026-03-30,981935554401549217,3,3
buenos-aires,2,2025-11-27,2026-03-30,1008121854645901771,6,0
buenos-aires,2,2025-11-27,2026-03-30,1013678762796395911,5,0
buenos-aires,2,2025-11-27,2026-03-30,1020342397902751291,23,0
buenos-aires,2,2025-11-27,2026-03-30,1022012892087754570,3,0
buenos-aires,2,2025-11-27,2026-03-30,1031056467138840117,7,4
buenos-aires,2,2025-11-27,2026-03-30,1034714477949408011,4,0
buenos-aires,2,2025-11-27,2026-03-30,1060329836657005697,4,4
buenos-aires,2,2025-11-27,2026-03-30,1066132627542437500,15,3
buenos-aires,2,2025-11-27,2026-03-30,1084298946532278996,11,0
buenos-aires,2,2025-11-27,2026-03-30,1099463935152090117,2,0
buenos-aires,2,2025-11-27,2026-03-30,1131239563101450299,8,0
buenos-aires,2,2025-11-27,2026-03-30,1152969251746249650,11,0
buenos-aires,2,2025-11-27,2026-03-30,1172416491663817171,8,0
buenos-aires,2,2025-11-27,2026-03-30,1181376319833157293,7,0
buenos-aires,2,2025-11-27,2026-03-30,1199241853009297032,11,11
buenos-aires,2,2025-11-27,2026-03-30,1219465718416447678,73,12
buenos-aires,2,2025-11-27,2026-03-30,1225310330731202613,5,0
buenos-aires,2,2025-11-27,2026-03-30,1233959759817463402,7,7
buenos-aires,2,2025-11-27,2026-03-30,1250077427121459042,5,0
buenos-aires,2,2025-11-27,2026-03-30,1261751792723179285,29,24
buenos-aires,2,2025-11-27,2026-03-30,1263405752485254043,11,0
buenos-aires,2,2025-11-27,2026-03-30,1285373622182062999,7,0
buenos-aires,2,2025-11-27,2026-03-30,1285730598690407981,18,0
buenos-aires,2,2025-11-27,2026-03-30,1290355489165073240,6,0
buenos-aires,2,2025-11-27,2026-03-30,1311045373287911126,2,0
buenos-aires,2,2025-11-27,2026-03-30,1313916387601648171,41,0
buenos-aires,2,2025-11-27,2026-03-30,1332652249326015668,10,1
buenos-aires,2,2025-11-27,2026-03-30,1344219500014774982,6,0
buenos-aires,2,2025-11-27,2026-03-30,1346044557710262272,4,1
buenos-aires,2,2025-11-27,2026-03-30,1347342929280359627,16,0
buenos-aires,2,2025-11-27,2026-03-30,1352826436323461350,9,9
buenos-aires,2,2025-11-27,2026-03-30,1360976884144792758,1,0
buenos-aires,2,2025-11-27,2026-03-30,1363956203327533418,6,0
buenos-aires,2,2025-11-27,2026-03-30,1397853502356063761,1,0
buenos-aires,2,2025-11-27,2026-03-30,1415445825608056181,4,0
buenos-aires,2,2025-11-27,2026-03-30,1424280191525722539,2,0
buenos-aires,2,2025-11-27,2026-03-30,1446577712152734007,2,0
buenos-aires,2,2025-11-27,2026-03-30,1449456659935234407,12,0
buenos-aires,2,2025-11-27,2026-03-30,1454699320743641686,5,5
buenos-aires,2,2025-11-27,2026-03-30,1455916669705502235,10,0
buenos-aires,2,2025-11-27,2026-03-30,1467370094865480263,10,0
buenos-aires,2,2025-11-27,2026-03-30,1482558133756466444,2,0
buenos-aires,2,2025-11-27,2026-03-30,1484221406819582082,1,1
buenos-aires,2,2025-11-27,2026-03-30,1486921145018957192,3,0
buenos-aires,3,2026-03-30,2026-06-29,81120,10,0
buenos-aires,3,2026-03-30,2026-06-29,130248,2,0
buenos-aires,3,2026-03-30,2026-06-29,605496,7,1
buenos-aires,3,2026-03-30,2026-06-29,800875,8,0
buenos-aires,3,2026-03-30,2026-06-29,801408,22,4
buenos-aires,3,2026-03-30,2026-06-29,804799,8,1
buenos-aires,3,2026-03-30,2026-06-29,874540,14,4
buenos-aires,3,2026-03-30,2026-06-29,875139,1,0
buenos-aires,3,2026-03-30,2026-06-29,1086446,8,0
buenos-aires,3,2026-03-30,2026-06-29,1218125,15,0
buenos-aires,3,2026-03-30,2026-06-29,3476723,30,0
buenos-aires,3,2026-03-30,2026-06-29,3788227,8,0
buenos-aires,3,2026-03-30,2026-06-29,4204445,12,0
buenos-aires,3,2026-03-30,2026-06-29,4204562,4,0
buenos-aires,3,2026-03-30,2026-06-29,6531908,9,0
buenos-aires,3,2026-03-30,2026-06-29,7132114,5,3
buenos-aires,3,2026-03-30,2026-06-29,7621181,3,0
buenos-aires,3,2026-03-30,2026-06-29,10298196,7,0
buenos-aires,3,2026-03-30,2026-06-29,12493801,10,0
buenos-aires,3,2026-03-30,2026-06-29,12754901,8,0
buenos-aires,3,2026-03-30,2026-06-29,12833940,8,0
buenos-aires,3,2026-03-30,2026-06-29,13294482,6,0
buenos-aires,3,2026-03-30,2026-06-29,16488637,39,0
buenos-aires,3,2026-03-30,2026-06-29,17623876,59,0
buenos-aires,3,2026-03-30,2026-06-29,19380191,5,0
buenos-aires,3,2026-03-30,2026-06-29,19435232,8,0
buenos-aires,3,2026-03-30,2026-06-29,19875100,7,0
buenos-aires,3,2026-03-30,2026-06-29,20362823,19,0
buenos-aires,3,2026-03-30,2026-06-29,20468154,38,0
buenos-aires,3,2026-03-30,2026-06-29,20512585,32,3
buenos-aires,3,2026-03-30,2026-06-29,20728832,13,3
buenos-aires,3,2026-03-30,2026-06-29,21112168,3,0
buenos-aires,3,2026-03-30,2026-06-29,21425267,12,0
buenos-aires,3,2026-03-30,2026-06-29,21700036,10,0
buenos-aires,3,2026-03-30,2026-06-29,22357803,37,0
buenos-aires,3,2026-03-30,2026-06-29,22367466,12,0
buenos-aires,3,2026-03-30,2026-06-29,24246506,2,0
buenos-aires,3,2026-03-30,2026-06-29,27577502,12,0
buenos-aires,3,2026-03-30,2026-06-29,28494744,9,0
buenos-aires,3,2026-03-30,2026-06-29,28586381,10,0
buenos-aires,3,2026-03-30,2026-06-29,28830428,8,0
buenos-aires,3,2026-03-30,2026-06-29,28891561,14,0
buenos-aires,3,2026-03-30,2026-06-29,29256070,4,0
buenos-aires,3,2026-03-30,2026-06-29,29310906,14,1
buenos-aires,3,2026-03-30,2026-06-29,29536403,6,0
buenos-aires,3,2026-03-30,2026-06-29,29735325,26,0
buenos-aires,3,2026-03-30,2026-06-29,30404912,42,3
buenos-aires,3,2026-03-30,2026-06-29,30677678,6,0
buenos-aires,3,2026-03-30,2026-06-29,31391772,1,0
buenos-aires,3,2026-03-30,2026-06-29,32037182,4,0
buenos-aires,3,2026-03-30,2026-06-29,32443777,7,2
buenos-aires,3,2026-03-30,2026-06-29,32464359,3,2
buenos-aires,3,2026-03-30,2026-06-29,33037402,3,0
buenos-aires,3,2026-03-30,2026-06-29,33076850,14,0
buenos-aires,3,2026-03-30,2026-06-29,33368993,29,2
buenos-aires,3,2026-03-30,2026-06-29,34247120,7,3
buenos-aires,3,2026-03-30,2026-06-29,34862014,6,0
buenos-aires,3,2026-03-30,2026-06-29,35152227,11,0
buenos-aires,3,2026-03-30,2026-06-29,35278303,11,0
buenos-aires,3,2026-03-30,2026-06-29,35580207,25,0
buenos-aires,3,2026-03-30,2026-06-29,35633975,1,0
buenos-aires,3,2026-03-30,2026-06-29,36000598,44,3
buenos-aires,3,2026-03-30,2026-06-29,37490794,3,1
buenos-aires,3,2026-03-30,2026-06-29,37863226,53,0
buenos-aires,3,2026-03-30,2026-06-29,38572043,24,1
buenos-aires,3,2026-03-30,2026-06-29,39002208,1,0
buenos-aires,3,2026-03-30,2026-06-29,39269950,4,0
buenos-aires,3,2026-03-30,2026-06-29,39655186,12,2
buenos-aires,3,2026-03-30,2026-06-29,40458264,2,2
buenos-aires,3,2026-03-30,2026-06-29,40881237,3,3
buenos-aires,3,2026-03-30,2026-06-29,40881282,11,11
buenos-aires,3,2026-03-30,2026-06-29,41801283,16,0
buenos-aires,3,2026-03-30,2026-06-29,42091997,17,0
buenos-aires,3,2026-03-30,2026-06-29,42389528,21,0
buenos-aires,3,2026-03-30,2026-06-29,42814105,17,17
buenos-aires,3,2026-03-30,2026-06-29,43387799,2,0
buenos-aires,3,2026-03-30,2026-06-29,43567808,5,0
buenos-aires,3,2026-03-30,2026-06-29,45051847,5,0
buenos-aires,3,2026-03-30,2026-06-29,46011177,2,0
buenos-aires,3,2026-03-30,2026-06-29,49099643,7,0
buenos-aires,3,2026-03-30,2026-06-29,50765677,2,0
buenos-aires,3,2026-03-30,2026-06-29,51469836,40,0
buenos-aires,3,2026-03-30,2026-06-29,51925810,45,0
buenos-aires,3,2026-03-30,2026-06-29,52372384,5,0
buenos-aires,3,2026-03-30,2026-06-29,52525450,6,0
buenos-aires,3,2026-03-30,2026-06-29,52590777,53,0
buenos-aires,3,2026-03-30,2026-06-29,52671852,26,0
buenos-aires,3,2026-03-30,2026-06-29,52738810,4,0
buenos-aires,3,2026-03-30,2026-06-29,53114232,7,0
buenos-aires,3,2026-03-30,2026-06-29,53315709,27,0
buenos-aires,3,2026-03-30,2026-06-29,54356974,5,0
buenos-aires,3,2026-03-30,2026-06-29,548562218026245461,30,8
buenos-aires,3,2026-03-30,2026-06-29,559254442509907703,27,9
buenos-aires,3,2026-03-30,2026-06-29,566788553013449224,2,0
buenos-aires,3,2026-03-30,2026-06-29,568273321512823101,10,0
buenos-aires,3,2026-03-30,2026-06-29,576147958513033329,7,0
buenos-aires,3,2026-03-30,2026-06-29,586596464230058494,12,0
buenos-aires,3,2026-03-30,2026-06-29,589941547274687782,20,0
buenos-aires,3,2026-03-30,2026-06-29,595475964843445188,4,0
buenos-aires,3,2026-03-30,2026-06-29,603093105542269705,2,0
buenos-aires,3,2026-03-30,2026-06-29,623969569039109519,4,0
buenos-aires,3,2026-03-30,2026-06-29,629023764880566680,6,6
buenos-aires,3,2026-03-30,2026-06-29,644023876846098489,15,0
buenos-aires,3,2026-03-30,2026-06-29,645004579133935140,18,0
buenos-aires,3,2026-03-30,2026-06-29,653662335417936321,1,0
buenos-aires,3,2026-03-30,2026-06-29,655602968445258666,7,0
buenos-aires,3,2026-03-30,2026-06-29,661310945273424558,8,0
buenos-aires,3,2026-03-30,2026-06-29,662384592806019779,16,0
buenos-aires,3,2026-03-30,2026-06-29,677494862430033787,17,7
buenos-aires,3,2026-03-30,2026-06-29,681229973633077744,3,2
buenos-aires,3,2026-03-30,2026-06-29,687539654110359953,5,2
buenos-aires,3,2026-03-30,2026-06-29,689368078303128342,2,0
buenos-aires,3,2026-03-30,2026-06-29,691825932013992325,9,0
buenos-aires,3,2026-03-30,2026-06-29,700090091212174579,11,0
buenos-aires,3,2026-03-30,2026-06-29,734006779030012272,12,2
buenos-aires,3,2026-03-30,2026-06-29,735677606281473328,21,0
buenos-aires,3,2026-03-30,2026-06-29,747131987516617034,4,4
buenos-aires,3,2026-03-30,2026-06-29,757311818315011261,13,6
buenos-aires,3,2026-03-30,2026-06-29,757328392454202915,3,0
buenos-aires,3,2026-03-30,2026-06-29,757355814311514986,4,0
buenos-aires,3,2026-03-30,2026-06-29,757448130769037780,6,3
buenos-aires,3,2026-03-30,2026-06-29,757995951742119483,35,7
buenos-aires,3,2026-03-30,2026-06-29,763092412044390847,6,4
buenos-aires,3,2026-03-30,2026-06-29,768682398956549346,11,3
buenos-aires,3,2026-03-30,2026-06-29,777457965798624555,4,0
buenos-aires,3,2026-03-30,2026-06-29,778018915363492103,5,5
buenos-aires,3,2026-03-30,2026-06-29,794811884643728581,16,5
buenos-aires,3,2026-03-30,2026-06-29,797195189202869353,38,4
buenos-aires,3,2026-03-30,2026-06-29,800630130821345520,19,0
buenos-aires,3,2026-03-30,2026-06-29,805165983073980594,8,0
buenos-aires,3,2026-03-30,2026-06-29,805545323201821905,4,4
buenos-aires,3,2026-03-30,2026-06-29,805662888790683101,10,0
buenos-aires,3,2026-03-30,2026-06-29,808744459948303717,20,0
buenos-aires,3,2026-03-30,2026-06-29,810295041195096453,19,0
buenos-aires,3,2026-03-30,2026-06-29,811548226623823166,7,0
buenos-aires,3,2026-03-30,2026-06-29,811719959477855354,2,0
buenos-aires,3,2026-03-30,2026-06-29,813778020758584230,1,0
buenos-aires,3,2026-03-30,2026-06-29,813969581211526114,2,2
buenos-aires,3,2026-03-30,2026-06-29,816546548988272520,17,13
buenos-aires,3,2026-03-30,2026-06-29,816698122524699973,4,0
buenos-aires,3,2026-03-30,2026-06-29,816730486847461800,87,8
buenos-aires,3,2026-03-30,2026-06-29,817391080987213029,17,10
buenos-aires,3,2026-03-30,2026-06-29,822686289986601469,4,3
buenos-aires,3,2026-03-30,2026-06-29,826120323480460610,3,0
buenos-aires,3,2026-03-30,2026-06-29,827023152261486610,2,0
buenos-aires,3,2026-03-30,2026-06-29,827029911324272613,2,0
buenos-aires,3,2026-03-30,2026-06-29,827033955800872507,2,0
buenos-aires,3,2026-03-30,2026-06-29,828315114010571999,10,5
buenos-aires,3,2026-03-30,2026-06-29,828331574225921245,5,0
buenos-aires,3,2026-03-30,2026-06-29,832666989486900861,7,0
buenos-aires,3,2026-03-30,2026-06-29,839309338184812847,7,0
buenos-aires,3,2026-03-30,2026-06-29,849934709558728983,44,0
buenos-aires,3,2026-03-30,2026-06-29,858035351357513707,7,0
buenos-aires,3,2026-03-30,2026-06-29,867597333739082893,7,0
buenos-aires,3,2026-03-30,2026-06-29,868150912483950230,6,0
buenos-aires,3,2026-03-30,2026-06-29,868908534636014664,14,14
buenos-aires,3,2026-03-30,2026-06-29,870136006635543451,40,5
buenos-aires,3,2026-03-30,2026-06-29,873353288760254177,3,0
buenos-aires,3,2026-03-30,2026-06-29,876520432484717069,5,0
buenos-aires,3,2026-03-30,2026-06-29,876947314680971524,7,0
buenos-aires,3,2026-03-30,2026-06-29,877440048388470114,4,0
buenos-aires,3,2026-03-30,2026-06-29,877473518180201587,4,0
buenos-aires,3,2026-03-30,2026-06-29,881989776331401868,9,0
buenos-aires,3,2026-03-30,2026-06-29,885081855177583577,3,0
buenos-aires,3,2026-03-30,2026-06-29,890392072096961156,2,0
buenos-aires,3,2026-03-30,2026-06-29,891227400751921269,11,0
buenos-aires,3,2026-03-30,2026-06-29,891444743446281066,8,0
buenos-aires,3,2026-03-30,2026-06-29,895812236986430043,12,0
buenos-aires,3,2026-03-30,2026-06-29,901501342068033893,48,0
buenos-aires,3,2026-03-30,2026-06-29,901510239292094907,27,0
buenos-aires,3,2026-03-30,2026-06-29,902746937991641220,3,0
buenos-aires,3,2026-03-30,2026-06-29,903069276663378977,12,0
buenos-aires,3,2026-03-30,2026-06-29,903133118671055779,22,5
buenos-aires,3,2026-03-30,2026-06-29,905330177053110681,28,0
buenos-aires,3,2026-03-30,2026-06-29,915787128663583368,1,0
buenos-aires,3,2026-03-30,2026-06-29,916146601653315929,38,0
buenos-aires,3,2026-03-30,2026-06-29,916876572433982632,5,0
buenos-aires,3,2026-03-30,2026-06-29,923717590705801849,17,2
buenos-aires,3,2026-03-30,2026-06-29,923720786148471478,13,0
buenos-aires,3,2026-03-30,2026-06-29,926165230774369532,33,5
buenos-aires,3,2026-03-30,2026-06-29,927696558271575128,1,1
buenos-aires,3,2026-03-30,2026-06-29,928401539358111615,4,0
buenos-aires,3,2026-03-30,2026-06-29,932006826011456959,25,3
buenos-aires,3,2026-03-30,2026-06-29,932496867300939639,53,15
buenos-aires,3,2026-03-30,2026-06-29,938985471428721385,40,0
buenos-aires,3,2026-03-30,2026-06-29,947695350128475760,22,0
