market,interval,snapshot0,snapshot1,listing_id,init_u,reopened
belize,4,2026-06-29,2026-08-31,37907695,14,0
belize,4,2026-06-29,2026-08-31,39156629,2,0
belize,4,2026-06-29,2026-08-31,39643984,15,7
belize,4,2026-06-29,2026-08-31,39670968,10,7
belize,4,2026-06-29,2026-08-31,39821787,12,0
belize,4,2026-06-29,2026-08-31,41196731,14,4
belize,4,2026-06-29,2026-08-31,41382421,4,0
belize,4,2026-06-29,2026-08-31,41715856,5,0
belize,4,2026-06-29,2026-08-31,42412476,7,0
belize,4,2026-06-29,2026-08-31,42586677,15,0
belize,4,2026-06-29,2026-08-31,42605537,14,3
belize,4,2026-06-29,2026-08-31,43001393,15,0
belize,4,2026-06-29,2026-08-31,43178519,10,0
belize,4,2026-06-29,2026-08-31,43941284,37,0
belize,4,2026-06-29,2026-08-31,48655188,21,6
belize,4,2026-06-29,2026-08-31,49243129,31,0
belize,4,2026-06-29,2026-08-31,49292572,31,0
belize,4,2026-06-29,2026-08-31,49504655,9,3
belize,4,2026-06-29,2026-08-31,50552308,22,10
belize,4,2026-06-29,2026-08-31,50910140,9,0
belize,4,2026-06-29,2026-08-31,50953685,19,0
belize,4,2026-06-29,2026-08-31,51781136,62,53
belize,4,2026-06-29,2026-08-31,52335837,64,40
belize,4,2026-06-29,2026-08-31,53306834,18,0
belize,4,2026-06-29,2026-08-31,53320113,20,0
belize,4,2026-06-29,2026-08-31,53379696,34,0
belize,4,2026-06-29,2026-08-31,53473457,7,0
belize,4,2026-06-29,2026-08-31,53906913,18,1
belize,4,2026-06-29,2026-08-31,53925565,7,0
belize,4,2026-06-29,2026-08-31,53982687,10,4
belize,4,2026-06-29,2026-08-31,558022265797199396,2,0
belize,4,2026-06-29,2026-08-31,592627964119028040,3,3
belize,4,2026-06-29,2026-08-31,607822911056925759,11,4
belize,4,2026-06-29,2026-08-31,648369869716192109,27,0
belize,4,2026-06-29,2026-08-31,677548045655730848,24,0
belize,4,2026-06-29,2026-08-31,695014126901686747,44,14
belize,4,2026-06-29,2026-08-31,709437863918455288,33,0
belize,4,2026-06-29,2026-08-31,718791526019226967,47,1
belize,4,2026-06-29,2026-08-31,729805383046898530,44,0
belize,4,2026-06-29,2026-08-31,736960531154338495,68,4
belize,4,2026-06-29,2026-08-31,746968711786529779,33,7
belize,4,2026-06-29,2026-08-31,805726358991636520,29,29
belize,4,2026-06-29,2026-08-31,805814534649215893,27,27
belize,4,2026-06-29,2026-08-31,805831010841820079,65,65
belize,4,2026-06-29,2026-08-31,805852271824697154,18,10
belize,4,2026-06-29,2026-08-31,816717995785099315,14,0
belize,4,2026-06-29,2026-08-31,833278561779161065,15,0
belize,4,2026-06-29,2026-08-31,850770903468530269,17,8
belize,4,2026-06-29,2026-08-31,889358282698402487,62,8
belize,4,2026-06-29,2026-08-31,918112998472672803,11,0
belize,4,2026-06-29,2026-08-31,918113013920584638,47,0
belize,4,2026-06-29,2026-08-31,918113164476999649,47,0
belize,4,2026-06-29,2026-08-31,922568547649995361,31,0
belize,4,2026-06-29,2026-08-31,924582655514662526,10,0
belize,4,2026-06-29,2026-08-31,933340319108638165,7,0
belize,4,2026-06-29,2026-08-31,937609612912252003,29,0
belize,4,2026-06-29,2026-08-31,958681704812324785,45,0
belize,4,2026-06-29,2026-08-31,1007892389927592300,14,0
belize,4,2026-06-29,2026-08-31,1008598576150917386,63,6
belize,4,2026-06-29,2026-08-31,1016824116092298167,30,0
belize,4,2026-06-29,2026-08-31,1021798144626543282,50,8
belize,4,2026-06-29,2026-08-31,1024906990122533862,42,5
belize,4,2026-06-29,2026-08-31,1051617365976926801,26,4
belize,4,2026-06-29,2026-08-31,1080056811499024939,5,0
belize,4,2026-06-29,2026-08-31,1086245311391725563,8,0
belize,4,2026-06-29,2026-08-31,1092781891182804956,4,0
belize,4,2026-06-29,2026-08-31,1094394214360615365,23,0
belize,4,2026-06-29,2026-08-31,1109413513081726251,7,2
belize,4,2026-06-29,2026-08-31,1117591019744246169,11,0
belize,4,2026-06-29,2026-08-31,1142311654855100127,38,6
belize,4,2026-06-29,2026-08-31,1167335062912260419,31,0
belize,4,2026-06-29,2026-08-31,1177636250852866677,9,0
belize,4,2026-06-29,2026-08-31,1182614882806000086,3,3
belize,4,2026-06-29,2026-08-31,1213858498249955288,16,16
belize,4,2026-06-29,2026-08-31,1222539874872094282,14,0
belize,4,2026-06-29,2026-08-31,1244206804781124566,39,12
belize,4,2026-06-29,2026-08-31,1247887937288254045,21,7
belize,4,2026-06-29,2026-08-31,1252988595990874338,8,0
belize,4,2026-06-29,2026-08-31,1269738355640234236,12,7
belize,4,2026-06-29,2026-08-31,1271002875093460274,58,7
belize,4,2026-06-29,2026-08-31,1277583055551411547,11,0
belize,4,2026-06-29,2026-08-31,1282765973466166061,71,0
belize,4,2026-06-29,2026-08-31,1294324801214580863,11,0
belize,4,2026-06-29,2026-08-31,1296498881666459709,11,0
belize,4,2026-06-29,2026-08-31,1297979230695530088,11,11
belize,4,2026-06-29,2026-08-31,1298017714359360870,17,1
belize,4,2026-06-29,2026-08-31,1305396303541291714,7,0
belize,4,2026-06-29,2026-08-31,1313358846294407283,4,3
belize,4,2026-06-29,2026-08-31,1313736305093592449,8,0
belize,4,2026-06-29,2026-08-31,1313943839293225717,76,32
belize,4,2026-06-29,2026-08-31,1342689881365834362,13,0
belize,4,2026-06-29,2026-08-31,1345159029842382427,66,42
belize,4,2026-06-29,2026-08-31,1359635047812702194,8,0
belize,4,2026-06-29,2026-08-31,1365434930136441008,147,10
belize,4,2026-06-29,2026-08-31,1365437469930024692,147,10
belize,4,2026-06-29,2026-08-31,1399459469630476705,4,0
belize,4,2026-06-29,2026-08-31,1399459470551161159,20,3
belize,4,2026-06-29,2026-08-31,1427050210250176031,7,0
belize,4,2026-06-29,2026-08-31,1449419006764178558,2,2
belize,4,2026-06-29,2026-08-31,1465500845204958172,36,10
belize,4,2026-06-29,2026-08-31,1489586389658193884,1,0
belize,4,2026-06-29,2026-08-31,1511753508134571082,7,0
