object_id,name,postal_code,rooms,longitude,latitude,row_update_code,name_postal_key,source_id,independent_status,airbnb_membership
19897,Hotel Clover 769 North Bridge Road,198737,35,103.85958447077108,1.3036708135044086,20241009094137,HOTEL CLOVER 769 NORTH BRIDGE ROAD|198737,HRE-SG-HLB,unverified,unverified
19898,Hotel Clover The Arts,058689,44,103.84814134116462,1.2875416388910232,20241009094137,HOTEL CLOVER THE ARTS|058689,HRE-SG-HLB,unverified,unverified
19899,Hotel Compass,398693,49,103.88185709394195,1.310988034200718,20241009094137,HOTEL COMPASS|398693,HRE-SG-HLB,unverified,unverified
19900,Hotel Conforto,059905,22,103.84785588566582,1.2883472876482653,20241009094137,HOTEL CONFORTO|059905,HRE-SG-HLB,unverified,unverified
19901,Hotel Faber Park Singapore - Handwritten Collection,099593,194,103.8132023815435,1.270164914383249,20241009094137,HOTEL FABER PARK SINGAPORE HANDWRITTEN COLLECTION|099593,HRE-SG-HLB,unverified,unverified
19521,Marina Bay Sands Singapore,018956,1838,103.85830838860707,1.282333350982249,20250711142807,MARINA BAY SANDS SINGAPORE|018956,HRE-SG-HLB,unverified,unverified
19522,MERCURE ICON SINGAPORE CITY CENTRE,069472,989,103.84644348561116,1.2829238661872029,20250711142807,MERCURE ICON SINGAPORE CITY CENTRE|069472,HRE-SG-HLB,unverified,unverified
19523,Meriton Hotel,208804,40,103.8546593483877,1.304740914601265,20250711142807,MERITON HOTEL|208804,HRE-SG-HLB,unverified,unverified
19524,Metropolitan YMCA Singapore,257854,98,103.82635332099144,1.3164669363133608,20250711142807,METROPOLITAN YMCA SINGAPORE|257854,HRE-SG-HLB,unverified,unverified
19525,Momentus Hotel Alexandra,159972,442,103.80537007929739,1.2875799452601258,20250711142807,MOMENTUS HOTEL ALEXANDRA|159972,HRE-SG-HLB,unverified,unverified
19526,NEST HOTEL,209854,32,103.86182144955731,1.3108792462378618,20250711142807,NEST HOTEL|209854,HRE-SG-HLB,unverified,unverified
19527,New Cape Inn,168891,76,103.83407588494164,1.2855642918243937,20250711142807,NEW CAPE INN|168891,HRE-SG-HLB,unverified,unverified
19528,Novotel Singapore on Kitchener,208533,543,103.85565743054656,1.3105302425015077,20250711142807,NOVOTEL SINGAPORE ON KITCHENER|208533,HRE-SG-HLB,unverified,unverified
19529,"Oasia Hotel Novena, Singapore",307470,428,103.84478238821583,1.3200300458843874,20250711142807,OASIA HOTEL NOVENA SINGAPORE|307470,HRE-SG-HLB,unverified,unverified
19530,Orchard Hotel Singapore,238879,656,103.82816440606017,1.3076686088929157,20250711142807,ORCHARD HOTEL SINGAPORE|238879,HRE-SG-HLB,unverified,unverified
19531,Orchid Country Club,769162,75,103.84403989223102,1.4110359847406548,20250711142807,ORCHID COUNTRY CLUB|769162,HRE-SG-HLB,unverified,unverified
19532,Owen House by Habyt,218842,103,103.85495321030089,1.311707327251361,20250711142807,OWEN HOUSE BY HABYT|218842,HRE-SG-HLB,unverified,unverified
19533,Pan Pacific Orchard,229540,343,103.82987211619461,1.3073723374340604,20250711142807,PAN PACIFIC ORCHARD|229540,HRE-SG-HLB,unverified,unverified
19534,Pan Pacific Serviced Suites Beach Road,199592,180,103.8602329066835,1.299433961135786,20250711142807,PAN PACIFIC SERVICED SUITES BEACH ROAD|199592,HRE-SG-HLB,unverified,unverified
19535,Park Regis By Prince Singapore,058268,203,103.84444332236718,1.288083550525635,20250711142807,PARK REGIS BY PRINCE SINGAPORE|058268,HRE-SG-HLB,unverified,unverified
19536,"PARKROYAL on Beach Road, Singapore",199591,346,103.86007022537086,1.2994537368080945,20250711142807,PARKROYAL ON BEACH ROAD SINGAPORE|199591,HRE-SG-HLB,unverified,unverified
19537,Q Loft Hotels@Bedok,469546,13,103.94704995456983,1.331601069006251,20250711142807,Q LOFT HOTELS BEDOK|469546,HRE-SG-HLB,unverified,unverified
19538,Raffles Sentosa Singapore,099947,62,103.82635058488556,1.2468024797346262,20250711142807,RAFFLES SENTOSA SINGAPORE|099947,HRE-SG-HLB,unverified,unverified
19539,Rest Chinatown Hotel,058479,40,103.8438996351851,1.2828593226553942,20250711142807,REST CHINATOWN HOTEL|058479,HRE-SG-HLB,unverified,unverified
19540,RM Hotel,638404,19,103.63508982800445,1.3415880002481664,20250711142807,RM HOTEL|638404,HRE-SG-HLB,unverified,unverified
19541,Royal Plaza on Scotts,228220,507,103.83144576981998,1.3070893181722556,20250711142807,ROYAL PLAZA ON SCOTTS|228220,HRE-SG-HLB,unverified,unverified
19542,Rucksack Inn Tyrwhitt,207566,19,103.86020887190523,1.3119091491803878,20250711142807,RUCKSACK INN TYRWHITT|207566,HRE-SG-HLB,unverified,unverified
19543,"Shangri-La Rasa Sentosa, Singapore",098970,454,103.80979789432243,1.2578020551667732,20250711142807,SHANGRI LA RASA SENTOSA SINGAPORE|098970,HRE-SG-HLB,unverified,unverified
19544,SOCIAL on Outram,169057,26,103.83472195199836,1.285135828782229,20250711142807,SOCIAL ON OUTRAM|169057,HRE-SG-HLB,unverified,unverified
19545,South East Asia Hotel,187965,51,103.8531352679535,1.3010867862895916,20250711142807,SOUTH EAST ASIA HOTEL|187965,HRE-SG-HLB,unverified,unverified
19546,ST Signature Bugis Beach,189694,38,103.85656978634856,1.2973033722686254,20250711142807,ST SIGNATURE BUGIS BEACH|189694,HRE-SG-HLB,unverified,unverified
19547,Studio M Hotel,238910,360,103.8390761913928,1.2907775411153137,20250711142807,STUDIO M HOTEL|238910,HRE-SG-HLB,unverified,unverified
19548,The Inn at Temple Street,058581,42,103.84386847886807,1.2832066079532185,20250711142807,THE INN AT TEMPLE STREET|058581,HRE-SG-HLB,unverified,unverified
19549,"The Laurus, A Luxury Collection Resort",098139,183,103.8192656671601,1.257034397442113,20250711142807,THE LAURUS A LUXURY COLLECTION RESORT|098139,HRE-SG-HLB,unverified,unverified
19550,The Quay Hotel Little India,218067,65,103.85322445195258,1.3091790021298446,20250711142807,THE QUAY HOTEL LITTLE INDIA|218067,HRE-SG-HLB,unverified,unverified
19551,The Quincy Hotel,228517,108,103.83574831342791,1.3077515324741358,20250711142807,THE QUINCY HOTEL|228517,HRE-SG-HLB,unverified,unverified
19552,The Robertson House by The Crest Collection,237983,336,103.8423274281683,1.2915459523653985,20250711142807,THE ROBERTSON HOUSE BY THE CREST COLLECTION|237983,HRE-SG-HLB,unverified,unverified
19553,THE ROOM @ BUGIS,188091,6,103.85693478767901,1.2980018251338632,20250711142807,THE ROOM BUGIS|188091,HRE-SG-HLB,unverified,unverified
19554,The Southbridge Hotel,058759,30,103.8456568081053,1.2834189402695373,20250711142807,THE SOUTHBRIDGE HOTEL|058759,HRE-SG-HLB,unverified,unverified
19555,"THE STANDARD, SINGAPORE",258353,143,103.82640952928044,1.3101400589092096,20250711142807,THE STANDARD SINGAPORE|258353,HRE-SG-HLB,unverified,unverified
19556,Tiny Away Escape @ Lazarus Island,099556,5,103.85189944847576,1.2282875128378963,20250711142807,TINY AWAY ESCAPE LAZARUS ISLAND|099556,HRE-SG-HLB,unverified,unverified
19557,Travelodge Harbourfront Singapore,098828,336,103.82379222283258,1.2663367975456106,20250711142807,TRAVELODGE HARBOURFRONT SINGAPORE|098828,HRE-SG-HLB,unverified,unverified
19558,Vibe Hotel Singapore Orchard,228518,256,103.8357123052816,1.3080241170865556,20250711142807,VIBE HOTEL SINGAPORE ORCHARD|228518,HRE-SG-HLB,unverified,unverified
19559,voco Orchard Singapore,238883,423,103.82931489863446,1.3058790214837366,20250711142807,VOCO ORCHARD SINGAPORE|238883,HRE-SG-HLB,unverified,unverified
19560,Wanderlust,209494,29,103.85462963395106,1.305120937947007,20250711142807,WANDERLUST|209494,HRE-SG-HLB,unverified,unverified
19561,WYNDHAM SINGAPORE HOTEL,179804,591,103.85016512817388,1.291847214094742,20250711142807,WYNDHAM SINGAPORE HOTEL|179804,HRE-SG-HLB,unverified,unverified
19562,YMCA@One Orchard,238824,110,103.84810479369807,1.297610364996033,20250711142807,YMCA ONE ORCHARD|238824,HRE-SG-HLB,unverified,unverified
19563,YWCA Fort Canning,179494,175,103.84498684486175,1.297467974675937,20250711142807,YWCA FORT CANNING|179494,HRE-SG-HLB,unverified,unverified
19564,Hotel 81 - Elegance,209276,120,103.86027180233485,1.3123796568512032,20240402085039,HOTEL 81 ELEGANCE|209276,HRE-SG-HLB,unverified,unverified
19565,Hotel 81 - Kovan,534636,89,103.87886675133855,1.35420717029808,20240402085039,HOTEL 81 KOVAN|534636,HRE-SG-HLB,unverified,unverified
19566,Hotel Indigo Singapore Katong,428788,131,103.9042984533731,1.3051165810090142,20240402085039,HOTEL INDIGO SINGAPORE KATONG|428788,HRE-SG-HLB,unverified,unverified
19567,ibis budget Singapore Ametrine,399043,38,103.87750597300455,1.3114556698631261,20240402085039,IBIS BUDGET SINGAPORE AMETRINE|399043,HRE-SG-HLB,unverified,unverified
19568,ibis budget Singapore Bugis,188942,84,103.85555616428945,1.2969208179571512,20240402085039,IBIS BUDGET SINGAPORE BUGIS|188942,HRE-SG-HLB,unverified,unverified
19569,ibis budget Singapore Crystal,398824,125,103.8805894884154,1.3105749756816079,20240402085039,IBIS BUDGET SINGAPORE CRYSTAL|398824,HRE-SG-HLB,unverified,unverified
19570,ibis budget Singapore Emerald,399174,126,103.87634174803866,1.3110098783770527,20240402085039,IBIS BUDGET SINGAPORE EMERALD|399174,HRE-SG-HLB,unverified,unverified
19571,ibis budget Singapore Gold,387446,44,103.87780057829823,1.3142976388969596,20240402085039,IBIS BUDGET SINGAPORE GOLD|387446,HRE-SG-HLB,unverified,unverified
19572,ibis budget Singapore Joo Chiat,427485,90,103.9012469608434,1.3114949830275404,20240402085039,IBIS BUDGET SINGAPORE JOO CHIAT|427485,HRE-SG-HLB,unverified,unverified
19573,ibis budget Singapore Pearl,398961,129,103.87928917376793,1.3115605592032782,20240402085039,IBIS BUDGET SINGAPORE PEARL|398961,HRE-SG-HLB,unverified,unverified
19574,ibis budget Singapore Ruby,398730,168,103.88109710906242,1.3122378913628128,20240402085039,IBIS BUDGET SINGAPORE RUBY|398730,HRE-SG-HLB,unverified,unverified
19575,ibis budget Singapore Sapphire,399037,60,103.8777694472167,1.3117575157953758,20240402085039,IBIS BUDGET SINGAPORE SAPPHIRE|399037,HRE-SG-HLB,unverified,unverified
19576,ibis budget Singapore Selegie,188329,95,103.84994891967722,1.3037652773554107,20240402085039,IBIS BUDGET SINGAPORE SELEGIE|188329,HRE-SG-HLB,unverified,unverified
19577,ibis budget Singapore West Coast,118759,57,103.76888827279745,1.2922089251387041,20240402085039,IBIS BUDGET SINGAPORE WEST COAST|118759,HRE-SG-HLB,unverified,unverified
19578,Ibis Singapore on Bencoolen,189657,534,103.85242267833345,1.3009631642515909,20240402085039,IBIS SINGAPORE ON BENCOOLEN|189657,HRE-SG-HLB,unverified,unverified
19579,JEN Singapore Orchardgateway by Shangri-La,238858,499,103.83922407700497,1.3005095418351722,20240402085039,JEN SINGAPORE ORCHARDGATEWAY BY SHANGRI LA|238858,HRE-SG-HLB,unverified,unverified
19580,Kim Tian (Star) Hotel,399166,43,103.87624034059057,1.3114355346383122,20240402085039,KIM TIAN STAR HOTEL|399166,HRE-SG-HLB,unverified,unverified
19581,Kim Tian Hotel (Han),399281,48,103.87620286919307,1.3101606970045558,20240402085039,KIM TIAN HOTEL HAN|399281,HRE-SG-HLB,unverified,unverified
19582,Lai Ming Hotel,389396,15,103.88313063262856,1.313019092043357,20240402085039,LAI MING HOTEL|389396,HRE-SG-HLB,unverified,unverified
19583,lyf Funan Singapore,179370,329,103.84945862617039,1.291575960806379,20240402085039,LYF FUNAN SINGAPORE|179370,HRE-SG-HLB,unverified,unverified
19584,Mercure Singapore on Stevens,257878,518,103.82839949340557,1.3139410985861888,20240402085039,MERCURE SINGAPORE ON STEVENS|257878,HRE-SG-HLB,unverified,unverified
19585,The Singapore Edition,249731,204,103.82757121387971,1.3051808104932854,20240402085039,THE SINGAPORE EDITION|249731,HRE-SG-HLB,unverified,unverified
19586,Urban Hostel,388189,11,103.88372359548876,1.3161266722257805,20240402085039,URBAN HOSTEL|388189,HRE-SG-HLB,unverified,unverified
19587,Venue Hotel The Lily,427495,84,103.9005824676944,1.3115479181389438,20240402085039,VENUE HOTEL THE LILY|427495,HRE-SG-HLB,unverified,unverified
19588,Weave Suites Midtown,198965,65,103.86172930537411,1.302012807479586,20240402085039,WEAVE SUITES MIDTOWN|198965,HRE-SG-HLB,unverified,unverified
19589,YotelAir Singapore Changi Airport,819666,130,103.98907755519384,1.360340996716565,20240402085039,YOTELAIR SINGAPORE CHANGI AIRPORT|819666,HRE-SG-HLB,unverified,unverified
19590,Zero Hostel,160146,7,103.83081146454458,1.2778487591375414,20240402085039,ZERO HOSTEL|160146,HRE-SG-HLB,unverified,unverified
19591,"The Assembly Place, A Co-Living Hotel @ Mayo",208786,22,103.85412052279405,1.3039225766947207,20230119093336,THE ASSEMBLY PLACE A CO LIVING HOTEL MAYO|208786,HRE-SG-HLB,unverified,unverified
19592,"The Serangoon House, Singapore, a Tribute Portfolio Hotel",218224,90,103.85475723570757,1.3113745019536667,20230119093336,THE SERANGOON HOUSE SINGAPORE A TRIBUTE PORTFOLIO HOTEL|218224,HRE-SG-HLB,unverified,unverified
19593,The Sultan,199002,61,103.86097592158448,1.3031659866808605,20230119093336,THE SULTAN|199002,HRE-SG-HLB,unverified,unverified
19594,The Vagabond Club,207630,41,103.85840165101638,1.306890595404285,20230119093336,THE VAGABOND CLUB|207630,HRE-SG-HLB,unverified,unverified
19595,Yew Lian Hotel,389504,18,103.88550402445102,1.3140008402424663,20230119093336,YEW LIAN HOTEL|389504,HRE-SG-HLB,unverified,unverified
19596,Hup Hoe Hotel,389525,10,103.88758411747004,1.3139645442140124,20220713235853,HUP HOE HOTEL|389525,HRE-SG-HLB,unverified,unverified
19597,Ibis Singapore Novena,329543,241,103.84554505616309,1.326147853612468,20220713235853,IBIS SINGAPORE NOVENA|329543,HRE-SG-HLB,unverified,unverified
19598,ibis Styles Singapore Albert,189970,172,103.85118687895147,1.3035924655278954,20220713235853,IBIS STYLES SINGAPORE ALBERT|189970,HRE-SG-HLB,unverified,unverified
19599,J8 Hotel,207606,96,103.85852050632387,1.3076975569871825,20220713235853,J8 HOTEL|207606,HRE-SG-HLB,unverified,unverified
19600,Jade Hotel,399535,36,103.88277588665095,1.311711832285652,20220713235853,JADE HOTEL|399535,HRE-SG-HLB,unverified,unverified
19601,JEN Singapore Tanglin by Shangri-La,249716,565,103.82391236058885,1.3042705309298008,20220713235853,JEN SINGAPORE TANGLIN BY SHANGRI LA|249716,HRE-SG-HLB,unverified,unverified
19602,JH HOTEL,399041,42,103.87746016367223,1.3115858693130018,20220713235853,JH HOTEL|399041,HRE-SG-HLB,unverified,unverified
19603,JXIN HOTEL,399042,36,103.87780362958237,1.311591656553926,20220713235853,JXIN HOTEL|399042,HRE-SG-HLB,unverified,unverified
19604,K HOTEL 12,399045,28,103.87751288979891,1.3112885567553392,20220713235853,K HOTEL 12|399045,HRE-SG-HLB,unverified,unverified
19605,K HOTEL 14,399047,45,103.87754128741975,1.3112308415203258,20220713235853,K HOTEL 14|399047,HRE-SG-HLB,unverified,unverified
19606,K Hotel 8,399099,27,103.87739728525574,1.3106742864329475,20220713235853,K HOTEL 8|399099,HRE-SG-HLB,unverified,unverified
19607,K SPACE INN OWEN,218903,6,103.85316669816557,1.3133397890802836,20220713235853,K SPACE INN OWEN|218903,HRE-SG-HLB,unverified,unverified
19608,K2 Guesthouse,118146,24,103.78640340837083,1.2806180587611864,20220713235853,K2 GUESTHOUSE|118146,HRE-SG-HLB,unverified,unverified
19609,K2 Guesthouse Central,208852,15,103.85640120773927,1.3066864516544086,20220713235853,K2 GUESTHOUSE CENTRAL|208852,HRE-SG-HLB,unverified,unverified
19610,A HOTEL BUGIS,188933,80,103.85572299390877,1.2967817884836523,20250711142807,A HOTEL BUGIS|188933,HRE-SG-HLB,unverified,unverified
19611,A HOTEL CHINATOWN,089154,33,103.8418123313168,1.2807921611677762,20250711142807,A HOTEL CHINATOWN|089154,HRE-SG-HLB,unverified,unverified
19612,A HOTEL DESKER,209645,54,103.85525094561206,1.309142069866352,20250711142807,A HOTEL DESKER|209645,HRE-SG-HLB,unverified,unverified
19613,A HOTEL DICKSON,209507,76,103.85404436521205,1.3050839552532594,20250711142807,A HOTEL DICKSON|209507,HRE-SG-HLB,unverified,unverified
19614,A HOTEL JOO CHIAT,427726,81,103.89838323023801,1.3147288187815225,20250711142807,A HOTEL JOO CHIAT|427726,HRE-SG-HLB,unverified,unverified
19615,"Amara Sanctuary Resort, Sentosa",099394,140,103.82201659101443,1.2521280004891842,20250711142807,AMARA SANCTUARY RESORT SENTOSA|099394,HRE-SG-HLB,unverified,unverified
19616,Amara Singapore,088539,380,103.84350011716676,1.27493473787886,20250711142807,AMARA SINGAPORE|088539,HRE-SG-HLB,unverified,unverified
19617,Ann Siang House,069708,20,103.84572151066199,1.2807288857311965,20250711142807,ANN SIANG HOUSE|069708,HRE-SG-HLB,unverified,unverified
19618,Aqueen Heritage Hotel - Joo Chiat,427373,68,103.89860872020012,1.3149641293038936,20250711142807,AQUEEN HERITAGE HOTEL JOO CHIAT|427373,HRE-SG-HLB,unverified,unverified
19619,AQUEEN Hotel - Lavender,338739,103,103.86118577215878,1.3123447012247798,20250711142807,AQUEEN HOTEL LAVENDER|338739,HRE-SG-HLB,unverified,unverified
19620,Aranda Country Club,519497,18,103.95351740877999,1.3761056641945477,20250711142807,ARANDA COUNTRY CLUB|519497,HRE-SG-HLB,unverified,unverified
19621,ARTYZEN SINGAPORE,249719,142,103.82698938324549,1.3058929447817267,20250711142807,ARTYZEN SINGAPORE|249719,HRE-SG-HLB,unverified,unverified
19622,Ascott Orchard Singapore,229724,220,103.83716441808369,1.303975929019245,20250711142807,ASCOTT ORCHARD SINGAPORE|229724,HRE-SG-HLB,unverified,unverified
19623,BEAT. Arts Hostel @ Chinatown,058764,18,103.84592410160528,1.2829823504730093,20250711142807,BEAT ARTS HOSTEL CHINATOWN|058764,HRE-SG-HLB,unverified,unverified
19624,Campbell Inn,209922,11,103.8526415389543,1.3049947047820882,20250711142807,CAMPBELL INN|209922,HRE-SG-HLB,unverified,unverified
19625,"Capella Hotel, Singapore",098297,193,103.82437822909891,1.2494829740691205,20250711142807,CAPELLA HOTEL SINGAPORE|098297,HRE-SG-HLB,unverified,unverified
19626,Citadines Rochor Singapore,218227,320,103.85143882517806,1.3051222174520205,20250711142807,CITADINES ROCHOR SINGAPORE|218227,HRE-SG-HLB,unverified,unverified
19627,Coliwoo Hotel Kampong Glam,199745,24,103.85966046343651,1.3008048357830049,20250711142807,COLIWOO HOTEL KAMPONG GLAM|199745,HRE-SG-HLB,unverified,unverified
19628,Coller Chinatown,058812,5,103.84539105961034,1.2820443105045414,20250711142807,COLLER CHINATOWN|058812,HRE-SG-HLB,unverified,unverified
19629,"Colugo Camp, Mandai Wildlife East",729826,20,103.78832325146476,1.4052369658012083,20250711142807,COLUGO CAMP MANDAI WILDLIFE EAST|729826,HRE-SG-HLB,unverified,unverified
19630,Conrad Singapore Marina Bay,038982,512,103.85877475132949,1.2935250434359227,20250711142807,CONRAD SINGAPORE MARINA BAY|038982,HRE-SG-HLB,unverified,unverified
19631,Crowne Plaza Changi Airport,819664,575,103.98794717255242,1.3586803473496607,20250711142807,CROWNE PLAZA CHANGI AIRPORT|819664,HRE-SG-HLB,unverified,unverified
19632,CUBE SOCIAL BOUTIQUE CAPSULE HOTEL,049859,16,103.8492406489303,1.2879687167213167,20250711142807,CUBE SOCIAL BOUTIQUE CAPSULE HOTEL|049859,HRE-SG-HLB,unverified,unverified
19633,Dash Living on Mackenzie,228677,40,103.84979867054427,1.304378338159543,20250711142807,DASH LIVING ON MACKENZIE|228677,HRE-SG-HLB,unverified,unverified
19634,D'Nova Hotel Kallang,399035,25,103.8777367671985,1.3119221116123392,20250711142807,D NOVA HOTEL KALLANG|399035,HRE-SG-HLB,unverified,unverified
19635,Dorsett Changi City Singapore,486037,313,103.96358377796885,1.3342655648280959,20250711142807,DORSETT CHANGI CITY SINGAPORE|486037,HRE-SG-HLB,unverified,unverified
19636,Dream Chaser,198486,20,103.8609336162622,1.3016812636175246,20250711142807,DREAM CHASER|198486,HRE-SG-HLB,unverified,unverified
19637,DREAM LODGE @ FARRER PARK,208934,5,103.85825932899539,1.3102379425273625,20250711142807,DREAM LODGE FARRER PARK|208934,HRE-SG-HLB,unverified,unverified
19638,D'RESORT @ DOWNTOWN EAST,519599,387,103.95359908680598,1.3771407342796123,20250711142807,D RESORT DOWNTOWN EAST|519599,HRE-SG-HLB,unverified,unverified
19639,DUKE Hostel,389226,19,103.87396327541465,1.3112955193731317,20250711142807,DUKE HOSTEL|389226,HRE-SG-HLB,unverified,unverified
19640,"Duxton Reserve Singapore, Autograph Collection",089540,49,103.84318786026554,1.278870346367847,20250711142807,DUXTON RESERVE SINGAPORE AUTOGRAPH COLLECTION|089540,HRE-SG-HLB,unverified,unverified
19641,GALAXY PODS CHINATOWN,059505,5,103.84556844082445,1.2835140997799905,20250711142807,GALAXY PODS CHINATOWN|059505,HRE-SG-HLB,unverified,unverified
19642,Gap Year Hostel,338821,7,103.85942784407192,1.31564004044021,20250711142807,GAP YEAR HOSTEL|338821,HRE-SG-HLB,unverified,unverified
19643,GoStay Hotel,398993,165,103.8781213189135,1.3114004311311402,20250711142807,GOSTAY HOTEL|398993,HRE-SG-HLB,unverified,unverified
19644,Grand Copthorne Waterfront Hotel Singapore,169663,573,103.83514795784397,1.2902819270049377,20250711142807,GRAND COPTHORNE WATERFRONT HOTEL SINGAPORE|169663,HRE-SG-HLB,unverified,unverified
19645,Grand Hyatt Singapore,228211,699,103.83325717965491,1.3063729959809232,20250711142807,GRAND HYATT SINGAPORE|228211,HRE-SG-HLB,unverified,unverified
19646,Gusti Bed & Breakfast Singapore,169046,8,103.8349034953989,1.2846870728598991,20250711142807,GUSTI BED BREAKFAST SINGAPORE|169046,HRE-SG-HLB,unverified,unverified
19647,Habyt Clarke Quay,059293,33,103.84710167316734,1.2870554554887166,20250711142807,HABYT CLARKE QUAY|059293,HRE-SG-HLB,unverified,unverified
19648,Habyt Kallang,389218,27,103.8737412819336,1.3111951620435263,20250711142807,HABYT KALLANG|389218,HRE-SG-HLB,unverified,unverified
19649,Habyt Novena,329842,39,103.84781726295518,1.3263232970551893,20250711142807,HABYT NOVENA|329842,HRE-SG-HLB,unverified,unverified
19650,HERITAGE COLLECTION ON VICTORIA,199016,31,103.86011061272131,1.3046070469356599,20250711142807,HERITAGE COLLECTION ON VICTORIA|199016,HRE-SG-HLB,unverified,unverified
19651,Hollandse Club,299814,7,103.81644100023222,1.3300418623537864,20250711142807,HOLLANDSE CLUB|299814,HRE-SG-HLB,unverified,unverified
19652,Hotel 165,208532,68,103.85627400250318,1.310478925957774,20250711142807,HOTEL 165|208532,HRE-SG-HLB,unverified,unverified
19653,HOTEL JJH ALIWAL,199948,54,103.86026809131616,1.303360250121849,20250711142807,HOTEL JJH ALIWAL|199948,HRE-SG-HLB,unverified,unverified
19654,Hotel Mi Bencoolen,189623,342,103.85002054463888,1.2989858231021358,20250711142807,HOTEL MI BENCOOLEN|189623,HRE-SG-HLB,unverified,unverified
19655,Hotel Pods,398691,42,103.88186195762655,1.311166444400932,20250711142807,HOTEL PODS|398691,HRE-SG-HLB,unverified,unverified
19656,Hotel Traveltine,199598,300,103.86416930307445,1.3023665516191751,20250711142807,HOTEL TRAVELTINE|199598,HRE-SG-HLB,unverified,unverified
19657,InterContinental Singapore Robertson Quay,238909,225,103.83855170706451,1.2898410226914374,20250711142807,INTERCONTINENTAL SINGAPORE ROBERTSON QUAY|238909,HRE-SG-HLB,unverified,unverified
19658,Into the Woods,099551,9,103.8527020977876,1.2290663129964385,20250711142807,INTO THE WOODS|099551,HRE-SG-HLB,unverified,unverified
19659,Ji Hotel Orchard Singapore,238485,81,103.84445511273483,1.297722839746995,20250711142807,JI HOTEL ORCHARD SINGAPORE|238485,HRE-SG-HLB,unverified,unverified
19660,KeSa House,089158,60,103.84154235775682,1.280619223963971,20250711142807,KESA HOUSE|089158,HRE-SG-HLB,unverified,unverified
19661,KIP INN,397662,33,103.88103663641115,1.311225584090436,20250711142807,KIP INN|397662,HRE-SG-HLB,unverified,unverified
19662,Labrador Villa,119193,20,103.8008856418606,1.2689376836370039,20250711142807,LABRADOR VILLA|119193,HRE-SG-HLB,unverified,unverified
19663,Link Hotel,168733,274,103.83429065729432,1.2848723856745647,20250711142807,LINK HOTEL|168733,HRE-SG-HLB,unverified,unverified
19664,lyf Bugis Singapore,188980,308,103.85150646729167,1.3009163900798408,20250711142807,LYF BUGIS SINGAPORE|188980,HRE-SG-HLB,unverified,unverified
19665,M Hotel Singapore,079908,415,103.84506021481037,1.2736877692743385,20250711142807,M HOTEL SINGAPORE|079908,HRE-SG-HLB,unverified,unverified
19666,M Social Singapore,238259,293,103.8372209283247,1.2908669926662166,20250711142807,M SOCIAL SINGAPORE|238259,HRE-SG-HLB,unverified,unverified
19667,MACPHERSON HOTEL,207398,34,103.85368664832427,1.3061971669334629,20250711142807,MACPHERSON HOTEL|207398,HRE-SG-HLB,unverified,unverified
19668,MANDAI RAINFOREST RESORT BY BANYAN TREE,729979,338,103.78996809644924,1.4072519728966963,20250711142807,MANDAI RAINFOREST RESORT BY BANYAN TREE|729979,HRE-SG-HLB,unverified,unverified
19669,"Mandarin Oriental, Singapore",039797,510,103.85832398649347,1.2906605837618454,20250711142807,MANDARIN ORIENTAL SINGAPORE|039797,HRE-SG-HLB,unverified,unverified
19670,Kim Tian Hotel,398678,47,103.88245872542271,1.3120575897357825,20220713235853,KIM TIAN HOTEL|398678,HRE-SG-HLB,unverified,unverified
19671,La Mode (Sophia),399050,35,103.87780290317414,1.311264611252203,20220713235853,LA MODE SOPHIA|399050,HRE-SG-HLB,unverified,unverified
19672,Lai Ming Hotel Cosmoland,389395,54,103.88287775600962,1.3128524290765713,20220713235853,LAI MING HOTEL COSMOLAND|389395,HRE-SG-HLB,unverified,unverified
19673,LEX HOTEL (LORONG 8),399073,41,103.8771643976439,1.3118105367602944,20220713235853,LEX HOTEL LORONG 8|399073,HRE-SG-HLB,unverified,unverified
19674,Lloyd's Inn,239091,34,103.84036585389501,1.2972635800783452,20220713235853,LLOYD S INN|239091,HRE-SG-HLB,unverified,unverified
19675,Meadows Hostel,209178,6,103.86067717302294,1.3113911393971696,20220713235853,MEADOWS HOSTEL|209178,HRE-SG-HLB,unverified,unverified
19676,Min Wah Hotel,398676,97,103.88246122074126,1.3121982337218885,20220713235853,MIN WAH HOTEL|398676,HRE-SG-HLB,unverified,unverified
19677,MKS Backpackers' Hostel,209757,5,103.85352437279883,1.3067966725144164,20220713235853,MKS BACKPACKERS HOSTEL|209757,HRE-SG-HLB,unverified,unverified
19678,Moni Gallery Hostel,338795,9,103.85898896303341,1.3154417061070562,20220713235853,MONI GALLERY HOSTEL|338795,HRE-SG-HLB,unverified,unverified
19679,G4 Station Backpackers Hostel,228675,23,103.84990892021455,1.3043490812321044,20220713235853,G4 STATION BACKPACKERS HOSTEL|228675,HRE-SG-HLB,unverified,unverified
19680,Golden Star Hotel,399095,43,103.87733635903778,1.3107695396973595,20220713235853,GOLDEN STAR HOTEL|399095,HRE-SG-HLB,unverified,unverified
19681,Goodwood Park Hotel,228221,233,103.8341090686302,1.308222145944267,20220713235853,GOODWOOD PARK HOTEL|228221,HRE-SG-HLB,unverified,unverified
19682,Grand Mercure Roxy Hotel,428769,576,103.90405112893744,1.304325989326401,20220713235853,GRAND MERCURE ROXY HOTEL|428769,HRE-SG-HLB,unverified,unverified
