row,col,head,new,diff
219,wf_ratio_vs_naive,0.910192761066477,0.9101927610664772,2.220446049250313e-16
221,wf_ratio_vs_naive,0.9109412728045791,0.9109412728045794,2.220446049250313e-16
224,wf_ratio_vs_naive,0.9126727524676324,0.9126727524676326,2.220446049250313e-16
226,wf_ratio_vs_naive,0.9147894182710138,0.9147894182710136,2.220446049250313e-16
234,wf_ratio_vs_naive,0.9205895830070414,0.9205895830070416,2.220446049250313e-16
239,wf_ratio_vs_naive,0.9233052730692924,0.9233052730692922,2.220446049250313e-16
242,wf_ratio_vs_naive,0.9243554810620946,0.9243554810620944,2.220446049250313e-16
247,wf_ratio_vs_naive,0.9262838234694936,0.9262838234694932,3.3306690738754696e-16
249,wf_ratio_vs_naive,0.9266054817451655,0.9266054817451654,1.1102230246251565e-16
254,wf_ratio_vs_naive,0.9308620425611018,0.930862042561102,2.220446049250313e-16
259,wf_ratio_vs_naive,0.932200160198358,0.9322001601983578,2.220446049250313e-16
264,wf_ratio_vs_naive,0.9331987647677012,0.933198764767701,2.220446049250313e-16
265,wf_ratio_vs_naive,0.9334104672984596,0.9334104672984598,2.220446049250313e-16
268,wf_ratio_vs_naive,0.9363255209804082,0.936325520980408,2.220446049250313e-16
269,wf_ratio_vs_naive,0.9366235694255668,0.936623569425567,2.220446049250313e-16
278,wf_ratio_vs_naive,0.9417610468352532,0.9417610468352534,2.220446049250313e-16
280,wf_ratio_vs_naive,0.9432502933241866,0.9432502933241864,2.220446049250313e-16
286,wf_ratio_vs_naive,0.944699598302538,0.9446995983025382,2.220446049250313e-16
291,wf_ratio_vs_naive,0.9476112590581998,0.9476112590582,2.220446049250313e-16
297,wf_ratio_vs_naive,0.9506476106863798,0.9506476106863796,2.220446049250313e-16
298,wf_ratio_vs_naive,0.9508683966710292,0.9508683966710288,3.3306690738754696e-16
304,wf_ratio_vs_naive,0.9531768097896844,0.9531768097896842,2.220446049250313e-16
311,wf_ratio_vs_naive,0.9555768500839772,0.9555768500839774,2.220446049250313e-16
315,wf_ratio_vs_naive,0.9573488129475493,0.9573488129475488,4.440892098500626e-16
317,wf_ratio_vs_naive,0.9592601870251714,0.9592601870251712,1.1102230246251565e-16
326,wf_ratio_vs_naive,0.9645883650829856,0.9645883650829854,2.220446049250313e-16
328,wf_ratio_vs_naive,0.9655941433413404,0.96559414334134,4.440892098500626e-16
333,wf_ratio_vs_naive,0.966691748397971,0.9666917483979712,2.220446049250313e-16
338,wf_ratio_vs_naive,0.9679671076077586,0.9679671076077584,2.220446049250313e-16
340,wf_ratio_vs_naive,0.9682215776328612,0.968221577632861,2.220446049250313e-16
348,wf_ratio_vs_naive,0.9719277467050512,0.9719277467050516,3.3306690738754696e-16
353,wf_ratio_vs_naive,0.9741644154569205,0.9741644154569208,3.3306690738754696e-16
354,wf_ratio_vs_naive,0.9753376192454388,0.9753376192454384,4.440892098500626e-16
364,wf_ratio_vs_naive,0.9798845816975458,0.9798845816975456,2.220446049250313e-16
367,wf_ratio_vs_naive,0.9818610171217476,0.9818610171217474,1.1102230246251565e-16
379,wf_ratio_vs_naive,0.9870962635007904,0.9870962635007906,2.220446049250313e-16
381,wf_ratio_vs_naive,0.9872927811743936,0.9872927811743932,3.3306690738754696e-16
385,wf_ratio_vs_naive,0.9909895538479274,0.9909895538479272,2.220446049250313e-16
387,wf_ratio_vs_naive,0.9920772413266276,0.9920772413266278,2.220446049250313e-16
390,wf_ratio_vs_naive,0.9945424604790188,0.9945424604790186,2.220446049250313e-16
392,wf_ratio_vs_naive,0.9949464706416395,0.9949464706416392,3.3306690738754696e-16
393,wf_ratio_vs_naive,0.9969590418108611,0.996959041810861,1.1102230246251565e-16
0,jk_min,0.3667859014711949,0.3667859014711948,1.1102230246251565e-16
1,jk_min,0.4596776541184051,0.459677654118405,1.1102230246251565e-16
6,jk_min,0.5556880660109608,0.5556880660109609,1.1102230246251565e-16
7,jk_min,0.5806743024677523,0.5806743024677524,1.1102230246251565e-16
8,jk_min,0.6051228302227857,0.6051228302227856,1.1102230246251565e-16
14,jk_min,0.5994960315538249,0.5994960315538251,2.220446049250313e-16
18,jk_min,0.5431977219291029,0.543197721929103,1.1102230246251565e-16
20,jk_min,0.6755114853168543,0.6755114853168545,1.1102230246251565e-16
22,jk_min,0.6306082551545878,0.630608255154588,1.1102230246251565e-16
27,jk_min,0.5549994903988232,0.5549994903988231,1.1102230246251565e-16
28,jk_min,0.3887844444571379,0.3887844444571381,2.220446049250313e-16
29,jk_min,0.5911946951084772,0.5911946951084773,1.1102230246251565e-16
31,jk_min,0.6343093423590676,0.6343093423590677,1.1102230246251565e-16
