scenario,foreign_usd_multiplier,assumed_nonusd_reported_share,assumed_rnpl_revenue_share,timing_scenario,quarter,booking_quarter,currency,reference_contribution_usd,w_reference,rnpl_share,ordinary_exposure_weight,rnpl_exposure_weight,booking_fx_factor,rnpl_fx_factor,booking_contribution_usd,ordinary_paid_contribution_usd,rnpl_retimed_contribution_usd,retimed_contribution_usd,incremental_replacement_usd,information_date,source_ref,evidence_status,reference_basis
fx1.05_nonusd0.40_u0.30_first_recognition_month,1.05,0.4,0.3,first_recognition_month,2026Q3,2026Q1,BRL,45157548.0938,0.00954057297167,0.3,0.00667840108017,0.0028621718915,1.06261371452,1.09243486066,47985029.9184,33589520.9429,14799503.9279,48389024.8708,403994.952408,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.05_nonusd0.40_u0.30_first_recognition_month,1.05,0.4,0.3,first_recognition_month,2026Q3,2026Q1,MXN,43950958.3179,0.00928565306815,0.3,0.0064999571477,0.00278569592044,1.09178574836,1.09801101053,47985029.9184,33589520.9429,14477590.8469,48067111.7898,82081.8713933,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx0.95_nonusd0.40_u0.30_last_recognition_month,0.95,0.4,0.3,last_recognition_month,2026Q3,2026Q2,USD,1877332129.41,0.396629687146,0.3,0.277640781002,0.118988906144,1,1,1877332129.41,1314132490.59,563199638.823,1877332129.41,-2.38418579102e-07,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx0.95_nonusd0.40_u0.30_last_recognition_month,0.95,0.4,0.3,last_recognition_month,2026Q3,2026Q2,EUR,695155241.255,0.146867568896,0.3,0.102807298227,0.0440602706688,1.02879774487,0.985354186823,715174144.537,500621901.176,205492238.239,706114139.415,-9060005.12243,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx0.95_nonusd0.40_u0.30_last_recognition_month,0.95,0.4,0.3,last_recognition_month,2026Q3,2026Q2,GBP,153677868.6,0.0324679922052,0.3,0.0227275945436,0.00974039766155,1.01800178218,0.983029894882,156444344.118,109511040.882,45320981.7048,154832022.587,-1612321.53048,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx0.95_nonusd0.40_u0.30_last_recognition_month,0.95,0.4,0.3,last_recognition_month,2026Q3,2026Q2,CAD,110667845.427,0.023381133376,0.3,0.0163667933632,0.0070143400128,1.00974189615,0.968282514681,111745960.084,78222172.0588,32147321.8993,110369493.958,-1376466.12589,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx0.95_nonusd0.40_u0.30_last_recognition_month,0.95,0.4,0.3,last_recognition_month,2026Q3,2026Q2,AUD,81206797.7075,0.017156807932,0.3,0.0120097655524,0.00514704237959,1.10085326094,1.07126008266,89396768.0671,62577737.647,26098080.2473,88675817.8943,-720950.17281,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx0.95_nonusd0.40_u0.30_last_recognition_month,0.95,0.4,0.3,last_recognition_month,2026Q3,2026Q2,BRL,80820141.5511,0.0170751179061,0.3,0.0119525825342,0.00512253537182,1.10611991456,1.04530047311,89396768.0671,62577737.647,25344399.6601,87922137.3071,-1474630.76008,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx0.95_nonusd0.40_u0.30_last_recognition_month,0.95,0.4,0.3,last_recognition_month,2026Q3,2026Q2,MXN,81074920.2513,0.0171289457794,0.3,0.0119902620456,0.00513868373383,1.10264392231,1.0891550035,89396768.0671,62577737.647,26490946.5149,89068684.1619,-328083.905239,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx0.95_nonusd0.40_u0.30_last_recognition_month,0.95,0.4,0.3,last_recognition_month,2026Q3,2026Q1,USD,1007685628.29,0.212896817365,0.3,0.149027772155,0.0638690452095,1,1,1007685628.29,705379939.8,302305688.486,1007685628.29,-1.19209289551e-07,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx0.95_nonusd0.40_u0.30_last_recognition_month,0.95,0.4,0.3,last_recognition_month,2026Q3,2026Q1,EUR,370912784.212,0.0783638756594,0.3,0.0548547129616,0.0235091626978,1.03496092798,0.985354186823,383880239.347,268716167.543,109644139.461,378360307.004,-5519932.34322,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx0.95_nonusd0.40_u0.30_last_recognition_month,0.95,0.4,0.3,last_recognition_month,2026Q3,2026Q1,GBP,82190000.8088,0.0173645322512,0.3,0.0121551725758,0.00520935967535,1.02170338886,0.983029894882,83973802.3572,58781661.65,24238568.3566,83020230.0067,-953572.350519,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx0.95_nonusd0.40_u0.30_last_recognition_month,0.95,0.4,0.3,last_recognition_month,2026Q3,2026Q1,CAD,58887499.0145,0.0124413415959,0.3,0.00870893911712,0.00373240247876,1.01857420338,0.968282514681,59981287.398,41986901.1786,17105920.6887,59092821.8673,-888465.530697,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx0.95_nonusd0.40_u0.30_last_recognition_month,0.95,0.4,0.3,last_recognition_month,2026Q3,2026Q1,AUD,44491968.0674,0.00939995384867,0.3,0.00657996769407,0.0028199861546,1.07850994242,1.07126008266,47985029.9184,33589520.9429,14298740.8169,47888261.7597,-96768.1586593,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx0.95_nonusd0.40_u0.30_last_recognition_month,0.95,0.4,0.3,last_recognition_month,2026Q3,2026Q1,BRL,45157548.0938,0.00954057297167,0.3,0.00667840108017,0.0028621718915,1.06261371452,1.04530047311,47985029.9184,33589520.9429,14160961.9161,47750482.8589,-234547.059454,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx0.95_nonusd0.40_u0.30_last_recognition_month,0.95,0.4,0.3,last_recognition_month,2026Q3,2026Q1,MXN,43950958.3179,0.00928565306815,0.3,0.0064999571477,0.00278569592044,1.09178574836,1.0891550035,47985029.9184,33589520.9429,14360821.8481,47950342.791,-34687.1274026,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.00_nonusd0.40_u0.30_last_recognition_month,1,0.4,0.3,last_recognition_month,2026Q3,2026Q2,USD,1877332129.41,0.396629687146,0.3,0.277640781002,0.118988906144,1,1,1877332129.41,1314132490.59,563199638.823,1877332129.41,-2.38418579102e-07,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.00_nonusd0.40_u0.30_last_recognition_month,1,0.4,0.3,last_recognition_month,2026Q3,2026Q2,EUR,695155241.255,0.146867568896,0.3,0.102807298227,0.0440602706688,1.02879774487,1.02739140053,715174144.537,500621901.176,214258955.069,714880856.245,-293288.292094,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.00_nonusd0.40_u0.30_last_recognition_month,1,0.4,0.3,last_recognition_month,2026Q3,2026Q2,GBP,153677868.6,0.0324679922052,0.3,0.0227275945436,0.00974039766155,1.01800178218,1.02495963906,156444344.118,109511040.882,47254083.8196,156765124.702,320780.584365,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.00_nonusd0.40_u0.30_last_recognition_month,1,0.4,0.3,last_recognition_month,2026Q3,2026Q2,CAD,110667845.427,0.023381133376,0.3,0.0163667933632,0.0070143400128,1.00974189615,1.00958811538,111745960.084,78222172.0588,33518682.4494,111740854.508,-5105.57578528,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.00_nonusd0.40_u0.30_last_recognition_month,1,0.4,0.3,last_recognition_month,2026Q3,2026Q2,AUD,81206797.7075,0.017156807932,0.3,0.0120097655524,0.00514704237959,1.10085326094,1.1169830987,89396768.0671,62577737.647,27211986.1616,89789723.8086,392955.741481,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.00_nonusd0.40_u0.30_last_recognition_month,1,0.4,0.3,last_recognition_month,2026Q3,2026Q2,BRL,80820141.5511,0.0170751179061,0.3,0.0119525825342,0.00512253537182,1.10611991456,1.08988311831,89396768.0671,62577737.647,26425352.3688,89003090.0158,-393678.051387,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.00_nonusd0.40_u0.30_last_recognition_month,1,0.4,0.3,last_recognition_month,2026Q3,2026Q2,MXN,81074920.2513,0.0171289457794,0.3,0.0119902620456,0.00513868373383,1.10264392231,1.13565184274,89396768.0671,62577737.647,27621864.775,90199602.422,802834.354818,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.00_nonusd0.40_u0.30_last_recognition_month,1,0.4,0.3,last_recognition_month,2026Q3,2026Q1,USD,1007685628.29,0.212896817365,0.3,0.149027772155,0.0638690452095,1,1,1007685628.29,705379939.8,302305688.486,1007685628.29,-1.19209289551e-07,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.00_nonusd0.40_u0.30_last_recognition_month,1,0.4,0.3,last_recognition_month,2026Q3,2026Q1,EUR,370912784.212,0.0783638756594,0.3,0.0548547129616,0.0235091626978,1.03496092798,1.02739140053,383880239.347,268716167.543,114321781.454,383037948.997,-842290.350514,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.00_nonusd0.40_u0.30_last_recognition_month,1,0.4,0.3,last_recognition_month,2026Q3,2026Q1,GBP,82190000.8088,0.0173645322512,0.3,0.0121551725758,0.00520935967535,1.02170338886,1.02495963906,83973802.3572,58781661.65,25272430.069,84054091.719,80289.3618391,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.00_nonusd0.40_u0.30_last_recognition_month,1,0.4,0.3,last_recognition_month,2026Q3,2026Q1,CAD,58887499.0145,0.0124413415959,0.3,0.00870893911712,0.00373240247876,1.01857420338,1.00958811538,59981287.398,41986901.1786,17835635.7449,59822536.9235,-158750.474521,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.00_nonusd0.40_u0.30_last_recognition_month,1,0.4,0.3,last_recognition_month,2026Q3,2026Q1,AUD,44491968.0674,0.00939995384867,0.3,0.00657996769407,0.0028199861546,1.07850994242,1.1169830987,47985029.9184,33589520.9429,14909032.9078,48498553.8506,513523.932248,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.00_nonusd0.40_u0.30_last_recognition_month,1,0.4,0.3,last_recognition_month,2026Q3,2026Q1,BRL,45157548.0938,0.00954057297167,0.3,0.00667840108017,0.0028621718915,1.06261371452,1.08988311831,47985029.9184,33589520.9429,14764934.7995,48354455.7423,369425.823953,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.00_nonusd0.40_u0.30_last_recognition_month,1,0.4,0.3,last_recognition_month,2026Q3,2026Q1,MXN,43950958.3179,0.00928565306815,0.3,0.0064999571477,0.00278569592044,1.09178574836,1.13565184274,47985029.9184,33589520.9429,14973896.0412,48563416.984,578387.065636,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.05_nonusd0.40_u0.30_last_recognition_month,1.05,0.4,0.3,last_recognition_month,2026Q3,2026Q2,USD,1877332129.41,0.396629687146,0.3,0.277640781002,0.118988906144,1,1,1877332129.41,1314132490.59,563199638.823,1877332129.41,-2.38418579102e-07,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.05_nonusd0.40_u0.30_last_recognition_month,1.05,0.4,0.3,last_recognition_month,2026Q3,2026Q2,EUR,695155241.255,0.146867568896,0.3,0.102807298227,0.0440602706688,1.02879774487,1.06942861423,715174144.537,500621901.176,223025671.899,723647573.075,8473428.53824,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.05_nonusd0.40_u0.30_last_recognition_month,1.05,0.4,0.3,last_recognition_month,2026Q3,2026Q2,GBP,153677868.6,0.0324679922052,0.3,0.0227275945436,0.00974039766155,1.01800178218,1.06688938324,156444344.118,109511040.882,49187185.9345,158698226.817,2253882.69921,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.05_nonusd0.40_u0.30_last_recognition_month,1.05,0.4,0.3,last_recognition_month,2026Q3,2026Q2,CAD,110667845.427,0.023381133376,0.3,0.0163667933632,0.0070143400128,1.00974189615,1.05089371608,111745960.084,78222172.0588,34890042.9995,113112215.058,1366254.97432,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.05_nonusd0.40_u0.30_last_recognition_month,1.05,0.4,0.3,last_recognition_month,2026Q3,2026Q2,AUD,81206797.7075,0.017156807932,0.3,0.0120097655524,0.00514704237959,1.10085326094,1.16270611474,89396768.0671,62577737.647,28325892.0759,90903629.7229,1506861.65577,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.05_nonusd0.40_u0.30_last_recognition_month,1.05,0.4,0.3,last_recognition_month,2026Q3,2026Q2,BRL,80820141.5511,0.0170751179061,0.3,0.0119525825342,0.00512253537182,1.10611991456,1.13446576351,89396768.0671,62577737.647,27506305.0775,90084042.7245,687274.657308,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.05_nonusd0.40_u0.30_last_recognition_month,1.05,0.4,0.3,last_recognition_month,2026Q3,2026Q2,MXN,81074920.2513,0.0171289457794,0.3,0.0119902620456,0.00513868373383,1.10264392231,1.18214868198,89396768.0671,62577737.647,28752783.035,91330520.682,1933752.61487,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.05_nonusd0.40_u0.30_last_recognition_month,1.05,0.4,0.3,last_recognition_month,2026Q3,2026Q1,USD,1007685628.29,0.212896817365,0.3,0.149027772155,0.0638690452095,1,1,1007685628.29,705379939.8,302305688.486,1007685628.29,-1.19209289551e-07,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.05_nonusd0.40_u0.30_last_recognition_month,1.05,0.4,0.3,last_recognition_month,2026Q3,2026Q1,EUR,370912784.212,0.0783638756594,0.3,0.0548547129616,0.0235091626978,1.03496092798,1.06942861423,383880239.347,268716167.543,118999423.446,387715590.989,3835351.64219,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.05_nonusd0.40_u0.30_last_recognition_month,1.05,0.4,0.3,last_recognition_month,2026Q3,2026Q1,GBP,82190000.8088,0.0173645322512,0.3,0.0121551725758,0.00520935967535,1.02170338886,1.06688938324,83973802.3572,58781661.65,26306291.7814,85087953.4314,1114151.0742,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.05_nonusd0.40_u0.30_last_recognition_month,1.05,0.4,0.3,last_recognition_month,2026Q3,2026Q1,CAD,58887499.0145,0.0124413415959,0.3,0.00870893911712,0.00373240247876,1.01857420338,1.05089371608,59981287.398,41986901.1786,18565350.8011,60552251.9796,570964.581655,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.05_nonusd0.40_u0.30_last_recognition_month,1.05,0.4,0.3,last_recognition_month,2026Q3,2026Q1,AUD,44491968.0674,0.00939995384867,0.3,0.00657996769407,0.0028199861546,1.07850994242,1.16270611474,47985029.9184,33589520.9429,15519324.9987,49108845.9416,1123816.02316,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.05_nonusd0.40_u0.30_last_recognition_month,1.05,0.4,0.3,last_recognition_month,2026Q3,2026Q1,BRL,45157548.0938,0.00954057297167,0.3,0.00667840108017,0.0028621718915,1.06261371452,1.13446576351,47985029.9184,33589520.9429,15368907.6829,48958428.6258,973398.707359,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx1.05_nonusd0.40_u0.30_last_recognition_month,1.05,0.4,0.3,last_recognition_month,2026Q3,2026Q1,MXN,43950958.3179,0.00928565306815,0.3,0.0064999571477,0.00278569592044,1.09178574836,1.18214868198,47985029.9184,33589520.9429,15586970.2342,49176491.1771,1191461.25867,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx0.95_nonusd0.40_u0.30_prior_month_payment_fixing,0.95,0.4,0.3,prior_month_payment_fixing,2026Q3,2026Q2,USD,1877332129.41,0.396629687146,0.3,0.277640781002,0.118988906144,1,1,1877332129.41,1314132490.59,563199638.823,1877332129.41,-2.38418579102e-07,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx0.95_nonusd0.40_u0.30_prior_month_payment_fixing,0.95,0.4,0.3,prior_month_payment_fixing,2026Q3,2026Q2,EUR,695155241.255,0.146867568896,0.3,0.102807298227,0.0440602706688,1.02879774487,1.01858001955,715174144.537,500621901.176,212421371.768,713043272.944,-2130871.59347,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx0.95_nonusd0.40_u0.30_prior_month_payment_fixing,0.95,0.4,0.3,prior_month_payment_fixing,2026Q3,2026Q2,GBP,153677868.6,0.0324679922052,0.3,0.0227275945436,0.00974039766155,1.01800178218,1.01105907522,156444344.118,109511040.882,46613221.1127,156124261.995,-320082.12251,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx0.95_nonusd0.40_u0.30_prior_month_payment_fixing,0.95,0.4,0.3,prior_month_payment_fixing,2026Q3,2026Q2,CAD,110667845.427,0.023381133376,0.3,0.0163667933632,0.0070143400128,1.00974189615,0.995420323666,111745960.084,78222172.0588,33048306.7543,111270478.813,-475481.270889,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx0.95_nonusd0.40_u0.30_prior_month_payment_fixing,0.95,0.4,0.3,prior_month_payment_fixing,2026Q3,2026Q2,AUD,81206797.7075,0.017156807932,0.3,0.0120097655524,0.00514704237959,1.10085326094,1.08916875976,89396768.0671,62577737.647,26534372.143,89112109.79,-284658.277152,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx0.95_nonusd0.40_u0.30_prior_month_payment_fixing,0.95,0.4,0.3,prior_month_payment_fixing,2026Q3,2026Q2,BRL,80820141.5511,0.0170751179061,0.3,0.0119525825342,0.00512253537182,1.10611991456,1.08937943603,89396768.0671,62577737.647,26413140.0668,88990877.7138,-405890.353333,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
fx0.95_nonusd0.40_u0.30_prior_month_payment_fixing,0.95,0.4,0.3,prior_month_payment_fixing,2026Q3,2026Q2,MXN,81074920.2513,0.0171289457794,0.3,0.0119902620456,0.00513868373383,1.10264392231,1.10288364989,89396768.0671,62577737.647,26824861.1884,89402598.8354,5830.76825407,2026-09-13,kernel_engine_v2 public APIs; data\processed\overnight\02_kpi_panel_quarterly.csv; L3_COHORT_FX_PREREG.md exposure assumptions,assumed_currency_and_revenue_RNPL_shares_not_L2_stock,fixed_2025_daily_average_usd_per_unit
